animeID,name,type,source,episodes,duration,genre,rating,score,scored_by,rank,popularity,members,favorites
9947,Lan Mao,TV,Original,3057,0:25:00,"['Adventure', 'Comedy']",PG - Children,5.64,11,11813,10422,448,0
12393,Oyako Club,TV,Original,1818,0:05:00,"['Slice of Life', 'Comedy']",G - All Ages,6.01,132,7695,10675,395,0
2471,Doraemon (1979),TV,Manga,1787,0:11:00,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Sci-Fi', 'Shounen']",PG - Children,7.73,8781,1033,2733,22333,235
23349,Kirin Monoshiri Yakata,TV,Unknown,1565,0:05:00,['Kids'],PG - Children,6.04,83,7605,11680,243,1
6277,Manga Nippon Mukashibanashi (1976),TV,Unknown,1471,0:25:00,"['Fantasy', 'Historical']",G - All Ages,6.38,166,6284,9483,709,2
8213,Hoka Hoka Kazoku,TV,Unknown,1428,0:05:00,['Comedy'],G - All Ages,5.95,108,7846,10928,349,0
32448,Kirin Ashita no Calendar,TV,Unknown,1306,0:05:00,"['Historical', 'Kids']",G - All Ages,6.08,61,7486,12298,191,0
22221,Monoshiri Daigaku: Ashita no Calendar,TV,Original,1274,0:05:00,['Historical'],G - All Ages,6.31,63,6596,11532,261,0
10241,Sekai Monoshiri Ryoko,TV,Unknown,1006,0:05:00,['Comedy'],G - All Ages,6.05,83,7585,11250,296,0
20117,Kotowaza House,TV,Unknown,773,0:05:00,"['Comedy', 'Slice of Life']",None,5.99,56,7741,11960,216,0
9768,Shima Shima Tora no Shimajirou,TV,Original,726,0:23:00,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Magic']",G - All Ages,6.29,96,6692,10726,382,1
4936,Ninja Hattori-kun,TV,Manga,694,0:10:00,"['Slice of Life', 'Comedy', 'Martial Arts', 'Shounen']",G - All Ages,6.9,1715,4028,6043,3545,12
11595,Perman (1983),TV,Unknown,526,0:12:00,"['Kids', 'Comedy', 'Super Power', 'School']",PG - Children,6.33,408,6527,9079,885,10
7981,Obake no Q-tarou (1985),TV,Unknown,510,0:15:00,"['Comedy', 'Kids', 'School', 'Slice of Life', 'Supernatural']",G - All Ages,6.44,78,6029,11386,275,2
1735,Naruto: Shippuuden,TV,Manga,500,0:23:00,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Martial Arts', 'Shounen']",PG-13 - Teens 13 or older,8.19,446475,340,21,891865,48972
31517,Ninja-tai Gatchaman ZIP!,TV,Unknown,475,0:01:00,"['Parody', 'Comedy']",G - All Ages,5.8,51,8262,10969,345,1
10797,Kayoe! Chuugaku,TV,Original,425,0:01:00,"['Comedy', 'School']",None,5.94,17,11554,11477,265,1
3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,TV,Manga,373,0:25:00,"['Slice of Life', 'Comedy', 'Police']",PG-13 - Teens 13 or older,7.78,2186,930,4458,7585,94
269,Bleach,TV,Manga,366,0:24:00,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Supernatural', 'Shounen']",PG-13 - Teens 13 or older,7.89,465028,713,22,889504,42878
6131,Charady no Joke na Mainichi,TV,Original,365,0:03:00,['Comedy'],PG-13 - Teens 13 or older,5.39,171,9151,7519,1864,1
23001,Manga Jinbutsushi,TV,Unknown,365,0:05:00,['Historical'],G - All Ages,6.6,30,11945,12844,160,0
516,Keroro Gunsou,TV,Manga,358,0:23:00,"['Comedy', 'Mecha', 'Parody', 'Sci-Fi', 'Shounen']",PG-13 - Teens 13 or older,7.85,12371,803,1839,43885,851
6509,Kiteretsu Daihyakka,TV,Manga,331,0:25:00,"['Comedy', 'Drama', 'Kids', 'Slice of Life']",PG - Children,6.64,811,5171,7530,1852,4
3006,Atashin'chi,TV,Manga,330,0:25:00,"['Comedy', 'Slice of Life']",G - All Ages,7.36,653,2221,7137,2208,22
14211,Instant History,TV,Original,312,0:03:00,['Historical'],G - All Ages,6.33,55,6513,11177,308,0
14213,Otogi Manga Calendar,TV,Original,312,0:05:00,['Historical'],G - All Ages,6.49,35,12453,11541,259,0
6119,Cookin' Idol Ai! Mai! Main!,TV,Original,305,0:06:00,"['Comedy', 'Kids']",PG - Children,6.36,103,6365,8425,1225,1
10135,Manga Hajimete Monogatari,TV,Unknown,305,0:25:00,"['Adventure', 'Comedy', 'Historical']",G - All Ages,6.19,63,7082,11242,298,1
3683,Kabatotto,TV,Unknown,300,0:05:00,['Comedy'],G - All Ages,6.36,87,6373,10788,370,1
4935,Ikkyuu-san,TV,Unknown,296,0:24:00,"['Kids', 'Comedy', 'Historical']",G - All Ages,7.04,339,3516,8693,1071,3
508,Tottoko Hamtarou,TV,Manga,296,0:25:00,"['Adventure', 'Comedy', 'Kids']",G - All Ages,7.03,14175,3577,2023,37561,185
813,Dragon Ball Z,TV,Manga,291,0:24:00,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']",PG-13 - Teens 13 or older,8.3,402779,249,71,591990,23468
20077,Dotanba no Manners,TV,Unknown,283,0:05:00,"['Comedy', 'Slice of Life']",G - All Ages,6.08,38,10806,12718,165,0
527,Pokemon,TV,Game,276,0:24:00,"['Action', 'Adventure', 'Comedy', 'Kids', 'Fantasy']",PG - Children,7.42,184663,1976,225,324121,3997
17601,Non-tan to Issho,TV,Picture book,263,0:05:00,['Kids'],PG - Children,6.64,42,12294,12271,194,0
11213,Hoshi no Ko Poron,TV,Unknown,260,0:05:00,['Sci-Fi'],PG - Children,6.2,40,11252,11433,269,0
23347,Gan to Gon,TV,Unknown,260,0:05:00,"['Comedy', 'Kids']",G - All Ages,5.77,26,10942,12414,187,1
13163,Furusato Saisei: Nippon no Mukashibanashi,TV,Other,258,0:24:00,"['Historical', 'Kids', 'Supernatural']",G - All Ages,7.09,607,3320,4213,8681,26
31699,Good Morning!!! Doronjo,TV,Original,243,0:01:00,"['Comedy', 'Parody']",G - All Ages,5.65,34,11054,11373,281,0
2222,Dr. Slump: Arale-chan,TV,Manga,243,0:25:00,"['Sci-Fi', 'Slice of Life', 'Comedy', 'Shounen']",PG-13 - Teens 13 or older,7.24,2614,2696,4287,8312,40
31239,Kotori Samba,TV,Game,240,0:01:00,"['Music', 'Comedy']",G - All Ages,4.92,24,11768,12876,158,0
20025,Itazura Tenshi Chippo-chan,TV,Unknown,240,0:05:00,"['Comedy', 'Kids']",PG - Children,6.33,27,11372,12924,155,1
18365,Mazinger ZIP!,TV,Unknown,237,0:01:00,"['Comedy', 'Mecha']",G - All Ages,6.07,106,7514,10171,503,0
38363,Ohayou Hakushon Daimaou,TV,Other,237,0:01:00,"['Comedy', 'Parody']",G - All Ages,6.46,13,12442,14330,89,0
5374,Miracle! Mimika,TV,Original,225,0:10:00,"['Kids', 'Slice of Life']",G - All Ages,5.86,29,12039,11784,231,0
481,Yu☆Gi☆Oh! Duel Monsters,TV,Manga,224,0:23:00,"['Adventure', 'Game', 'Shounen']",PG-13 - Teens 13 or older,7.57,123585,1468,434,202590,2864
20,Naruto,TV,Manga,220,0:23:00,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Martial Arts', 'Shounen']",PG-13 - Teens 13 or older,7.9,716412,705,10,1091313,39356
5821,Zenmai Zamurai,TV,Original,215,0:10:00,"['Comedy', 'Kids']",G - All Ages,5.46,26,13636,11415,269,1
19157,Youkai Watch,TV,Game,214,0:23:00,"['Comedy', 'Demons', 'Kids', 'Supernatural']",G - All Ages,7.08,1154,3371,3625,12465,127
1604,Katekyo Hitman Reborn!,TV,Manga,203,0:24:00,"['Action', 'Comedy', 'Shounen', 'Super Power']",PG-13 - Teens 13 or older,8.29,155107,260,185,357485,14500
918,Gintama,TV,Manga,201,0:24:00,"['Action', 'Comedy', 'Historical', 'Parody', 'Samurai', 'Sci-Fi', 'Shounen']",PG-13 - Teens 13 or older,9,155333,13,95,506123,36245
9015,O-bake no... Holly,TV,Unknown,200,0:05:00,"['Comedy', 'Fantasy', 'Kids', 'Magic']",G - All Ages,6.24,75,6888,11187,305,1
7605,Parasol Henbei,TV,Unknown,200,0:10:00,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Magic']",PG - Children,6.39,103,6254,10990,338,2
20243,Gatapishi,TV,4-koma manga,199,0:10:00,"['Comedy', 'Slice of Life']",PG - Children,6.16,37,10968,12395,185,0
19087,Kaiketsu Tamagon,TV,Unknown,195,0:05:00,"['Adventure', 'Comedy', 'Kids']",PG - Children,5.94,35,11469,12447,182,0
1293,Urusei Yatsura,TV,Manga,195,0:25:00,"['Action', 'Sci-Fi', 'Adventure', 'Comedy', 'Drama', 'Romance']",PG-13 - Teens 13 or older,7.76,6183,980,1961,39394,605
2747,Tetsuwan Atom,TV,Manga,193,0:26:00,"['Action', 'Adventure', 'Drama', 'Mecha', 'Sci-Fi', 'Shounen']",PG - Children,7.24,1875,2721,4543,7190,31
1564,Pokemon Advanced Generation,TV,Game,192,0:24:00,"['Action', 'Adventure', 'Comedy', 'Kids', 'Fantasy']",PG - Children,7.18,58772,2966,983,97804,354
1565,Pokemon Diamond & Pearl,TV,Game,191,0:23:00,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",PG - Children,7.24,39838,2712,1299,70835,297
5834,Kyojin no Hoshi,TV,Manga,182,0:25:00,"['Drama', 'Sports']",G - All Ages,7.08,171,3356,8309,1293,3
9868,Chengyu Donghua Lang,TV,Unknown,180,0:03:00,"['Historical', 'Kids']",PG - Children,5.79,42,10596,12022,210,1
482,Yu☆Gi☆Oh!: Duel Monsters GX,TV,Manga,180,0:23:00,"['Action', 'Comedy', 'Fantasy', 'Game', 'Shounen']",PG-13 - Teens 13 or older,7.23,65845,2757,857,113275,906
22,Tennis no Ouji-sama,TV,Manga,178,0:22:00,"['Action', 'Comedy', 'Sports', 'School', 'Shounen']",PG-13 - Teens 13 or older,8,50306,577,856,113662,2885
15061,Aikatsu!,TV,Original,178,0:24:00,"['Music', 'School', 'Shoujo', 'Slice of Life']",PG - Children,7.43,5293,1901,2563,24959,626
6702,Fairy Tail,TV,Manga,175,0:24:00,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen']",PG-13 - Teens 13 or older,8.04,463312,506,19,900244,40060
1744,Wagamama☆Fairy Mirumo de Pon!,TV,Manga,172,0:21:00,"['Kids', 'Adventure', 'Fantasy', 'Magic', 'Comedy', 'Romance', 'School', 'Drama', 'Shoujo']",G - All Ages,7.41,4549,2039,3707,11697,113
2806,Yadamon,TV,Unknown,170,0:10:00,"['Adventure', 'Comedy', 'Fantasy']",PG-13 - Teens 13 or older,6.37,99,6352,9624,656,1
6779,Pokonyan!,TV,Unknown,170,0:10:00,"['Comedy', 'Fantasy', 'Kids', 'Magic']",PG - Children,6.75,168,4683,10236,486,3
9119,Chirorin Mura Monogatari,TV,Unknown,170,0:10:00,"['Kids', 'Slice of Life']",G - All Ages,6.69,220,4915,9984,551,1
249,InuYasha,TV,Manga,167,0:24:00,"['Action', 'Adventure', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Magic', 'Romance', 'Fantasy', 'Shounen']",PG-13 - Teens 13 or older,7.91,194384,687,149,403574,13185
5534,Hai! Akko Desu,TV,Unknown,164,0:25:00,"['Romance', 'Slice of Life']",G - All Ages,6.95,105,3836,10385,449,3
20075,Obocchama-kun,TV,Manga,164,0:25:00,"['Comedy', 'Parody']",PG-13 - Teens 13 or older,6.19,31,12351,12267,193,0
3825,Dokaben,TV,Unknown,163,0:25:00,"['Action', 'Sports', 'School', 'Shounen']",PG-13 - Teens 13 or older,6.32,82,6543,10075,526,2
19999,Sobakasu Pucchi,TV,Unknown,162,0:05:00,"['Adventure', 'Comedy', 'Kids']",PG - Children,6.78,23,12968,13047,150,0
210,Ranma ½,TV,Manga,161,0:24:00,"['Slice of Life', 'Comedy', 'Martial Arts', 'Fantasy', 'Shounen']",R+ - Mild Nudity,7.84,63538,831,643,145694,2932
4598,Urikupen Kyuujo-tai,TV,Original,156,0:05:00,"['Adventure', 'Comedy', 'Kids']",G - All Ages,5.79,47,13387,11724,236,0
20005,Pinch to Punch,TV,Unknown,156,0:05:00,['Comedy'],G - All Ages,6.63,19,12561,13066,149,0
5189,Chou Tokkyuu Hikarian,TV,Unknown,156,0:07:00,"['Action', 'Kids', 'Adventure']",G - All Ages,6.49,148,5824,10320,464,2
9070,Oden-kun,TV,Picture book,156,0:07:00,['Comedy'],G - All Ages,7,23,12328,12109,204,1
34665,Kemy Lang Buka Chaka,TV,Original,156,0:09:00,"['Adventure', 'Kids']",G - All Ages,4.67,15,11635,14430,82,0
8182,Bouken Shounen Shadar,TV,Unknown,156,0:10:00,"['Adventure', 'Horror']",PG-13 - Teens 13 or older,6.18,57,7105,11166,308,0
17467,Otoko Ippiki Gaki Daishou,TV,Unknown,156,0:10:00,"['Action', 'Drama', 'Shounen']",PG-13 - Teens 13 or older,7.67,24,12457,10950,348,1
23011,Otoko Doahou! Koushien,TV,Unknown,156,0:10:00,"['Action', 'Sports']",G - All Ages,7,22,12463,12236,195,0
34129,Xia Lan,TV,Original,156,0:25:00,"['Action', 'Adventure', 'Historical', 'Supernatural', 'Drama', 'Magic', 'Martial Arts', 'Fantasy']",PG-13 - Teens 13 or older,6.05,20,13611,12696,168,0
1425,Lupin III: Part II,TV,Manga,155,0:25:00,"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",R+ - Mild Nudity,7.87,5203,768,3157,16728,161
3972,Yu☆Gi☆Oh! 5D's,TV,Manga,154,0:24:00,"['Action', 'Game', 'Shounen']",PG-13 - Teens 13 or older,7.5,36199,1684,1300,70721,1003
1516,Kirarin☆Revolution,TV,Manga,153,0:22:00,"['Comedy', 'Drama', 'Romance', 'Shoujo']",PG-13 - Teens 13 or older,7.27,6557,2583,2936,19279,258
223,Dragon Ball,TV,Manga,153,0:24:00,"['Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']",PG-13 - Teens 13 or older,8.14,312333,382,99,491047,9545
19445,Tetsujin 28-gou Gao!,TV,Manga,151,0:05:00,"['Slice of Life', 'Mecha']",G - All Ages,7.14,14,13222,11608,250,0
8123,Cooking Papa,TV,Unknown,151,0:25:00,"['Comedy', 'Slice of Life']",G - All Ages,6.74,135,4704,8854,986,1
250,Konjiki no Gash Bell!!,TV,Manga,150,0:23:00,"['Adventure', 'Comedy', 'Demons', 'Supernatural', 'Magic', 'Shounen']",PG-13 - Teens 13 or older,7.63,32062,1288,1250,74492,911
11061,Hunter x Hunter (2011),TV,Manga,148,0:23:00,"['Action', 'Adventure', 'Fantasy', 'Shounen', 'Super Power']",PG-13 - Teens 13 or older,9.12,468889,5,30,840943,76048
2076,Kindaichi Shounen no Jikenbo,TV,Manga,148,0:24:00,"['Mystery', 'Shounen']",R - 17+ (violence & profanity),8.11,2876,432,3425,14269,145
21639,Yu☆Gi☆Oh! Arc-V,TV,Manga,148,0:24:00,"['Action', 'Game', 'Fantasy', 'Shounen']",PG-13 - Teens 13 or older,7.14,10624,3138,2282,30588,1116
10033,Toriko,TV,Manga,147,0:23:00,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen']",PG-13 - Teens 13 or older,7.68,24850,1171,1208,77318,728
16650,Pro Golfer Saru (TV),TV,Unknown,143,0:20:00,"['Sports', 'Kids']",PG - Children,6.59,27,12622,12148,202,0
6900,Tamagotchi!,TV,Game,143,0:25:00,"['Comedy', 'Kids']",G - All Ages,6.3,96,6654,9282,791,8
951,Chibi Maruko-chan,TV,Manga,142,0:23:00,"['Comedy', 'Slice of Life', 'Shoujo']",G - All Ages,7.78,2633,923,4642,6805,67
6116,Mainichi Kaasan,TV,Manga,142,0:25:00,"['Slice of Life', 'Comedy']",PG - Children,7.57,419,1457,7160,2183,24
3975,Uchi no 3 Shimai,TV,Other,141,0:23:00,"['Comedy', 'Slice of Life']",G - All Ages,6.48,46,13339,10799,368,2
9900,Hamster Club,TV,Unknown,140,0:05:00,['Kids'],G - All Ages,6.38,93,6282,10288,474,0
23135,PriPara,TV,Game,140,0:23:00,"['Music', 'Slice of Life', 'School', 'Shoujo']",PG - Children,7.62,1892,1325,3647,12288,247
9807,Harley Spiny,TV,Unknown,140,0:25:00,['Kids'],G - All Ages,5.89,35,11110,12797,159,1
31044,Kamisama Minarai: Himitsu no Cocotama,TV,Original,139,0:24:00,"['Fantasy', 'Kids', 'Magic', 'Slice of Life']",PG - Children,6.23,101,6921,7353,2011,9
3272,Kinnikuman,TV,Manga,137,0:24:00,"['Adventure', 'Comedy', 'Sports', 'Shounen']",PG-13 - Teens 13 or older,7.31,1705,2432,4898,5999,47
1093,Oishinbo,TV,Manga,136,0:23:00,"['Comedy', 'Slice of Life', 'Seinen']",PG-13 - Teens 13 or older,6.26,95,6812,8994,912,3
36736,Shikato,TV,Original,135,0:00:30,"['Comedy', 'Kids']",G - All Ages,6.86,7,12947,14840,59,2
19991,Tobidase! Bacchiri,TV,Unknown,132,0:10:00,"['Comedy', 'Kids', 'Mystery']",PG - Children,6.21,24,13269,12912,157,0
30694,Dragon Ball Super,TV,Manga,131,0:23:00,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Martial Arts', 'Fantasy', 'Shounen']",PG-13 - Teens 13 or older,7.71,137679,1086,261,300164,5298
30342,Funassyi no Funafunafuna Biyori,TV,Original,130,0:01:00,"['Comedy', 'Kids', 'Slice of Life']",G - All Ages,6.61,18,10912,12134,204,0
20123,Kappamaki,TV,Unknown,130,0:03:00,"['Comedy', 'Slice of Life']",G - All Ages,5.63,16,11543,13152,144,1
12771,Youyou no Neko Tsumami,TV,Unknown,130,0:05:00,"['Slice of Life', 'Comedy']",G - All Ages,5.81,26,13617,12261,193,0
17623,Futago no Monchhichi,TV,Unknown,130,0:05:00,"['Comedy', 'Kids']",PG - Children,6,25,10906,12875,157,1
28145,Johnny Cypher,TV,Unknown,130,0:05:00,"['Action', 'Adventure', 'Sci-Fi']",G - All Ages,6.52,21,11428,12598,173,0
2612,Spoon Oba-san,TV,Novel,130,0:10:00,"['Kids', 'Magic']",PG - Children,6.77,542,4578,8351,1266,2
3434,Hey! Bumboo,TV,Unknown,130,0:10:00,"['Adventure', 'Cars', 'Kids']",PG - Children,6.14,417,7261,9031,902,2
2116,Captain Tsubasa,TV,Manga,128,0:24:00,"['Action', 'Shounen', 'Sports']",G - All Ages,7.36,30154,2225,1657,50721,340
5231,Inazuma Eleven,TV,Game,127,0:24:00,"['Sports', 'Super Power', 'Shounen']",G - All Ages,7.67,45542,1187,1157,80429,1798
3436,Meme Iroiro Yume no Tabi,TV,Unknown,127,0:25:00,"['Adventure', 'Kids', 'Sci-Fi']",PG - Children,6.57,128,5489,10362,451,1
6262,Manga Sekai Mukashibanashi,TV,Unknown,127,0:30:00,"['Adventure', 'Fantasy', 'Historical', 'Drama']",G - All Ages,7.2,225,2869,9085,875,4
30605,Uwabaki Cook no Tekitou Uranai!,TV,Original,125,0:00:30,['Comedy'],G - All Ages,4.1,20,13455,12552,176,0
38131,Zhu Zhu Xia: Chao Xing Meng Chong,TV,Original,124,0:15:00,"['Sci-Fi', 'Super Power', 'Kids']",G - All Ages,4.14,14,13799,15143,42,0
691,Yawara!,TV,Manga,124,0:25:00,"['Action', 'Slice of Life', 'Martial Arts', 'Sports', 'Comedy', 'Romance', 'Drama']",PG-13 - Teens 13 or older,7.56,1891,1502,3932,10257,63
35920,Hello Jadoo,TV,Original,122,0:11:00,['Slice of Life'],PG - Children,5.86,14,11197,13913,107,0
33255,Saiki Kusuo no Ψ-nan,TV,Manga,120,0:05:00,"['Comedy', 'School', 'Shounen', 'Slice of Life', 'Supernatural']",PG-13 - Teens 13 or older,8.56,96459,83,404,213814,5178
10250,Ultra B,TV,Manga,119,0:10:00,"['Comedy', 'Super Power']",G - All Ages,5.9,74,7987,11666,245,0
3023,Esper Mami,TV,Manga,119,0:24:00,"['Comedy', 'Ecchi', 'Magic', 'School', 'Super Power', 'Supernatural']",PG-13 - Teens 13 or older,6.65,156,5107,8749,1042,4
1893,Azuki-chan,TV,Manga,117,0:24:00,"['Comedy', 'Romance', 'Shoujo', 'Slice of Life']",G - All Ages,6.83,655,4269,7543,1834,5
24663,Dororonpa!,TV,Unknown,115,0:10:00,"['Slice of Life', 'Comedy', 'Supernatural']",PG - Children,6.24,29,10812,11978,215,0
16906,Line Offline: Salaryman,TV,Unknown,114,0:03:00,['Comedy'],PG-13 - Teens 13 or older,6.73,371,4763,8038,1459,6
1254,Saint Seiya,TV,Manga,114,0:24:00,"['Adventure', 'Fantasy', 'Sci-Fi', 'Shounen']",PG-13 - Teens 13 or older,7.94,55527,648,933,105361,3491
7619,Gegege no Kitarou (1996),TV,Manga,114,0:25:00,"['Adventure', 'Demons', 'Supernatural']",G - All Ages,6.78,418,4509,7718,1694,5
1491,Ginga Tetsudou 999,TV,Manga,113,0:25:00,"['Sci-Fi', 'Adventure', 'Space', 'Drama']",G - All Ages,7.88,3177,734,2993,18676,270
5992,Tsuyoshi Shikkari Shinasai,TV,Manga,112,0:22:00,"['Comedy', 'Drama', 'Romance', 'School', 'Shounen', 'Slice of Life']",PG-13 - Teens 13 or older,6.95,291,3850,8661,1094,5
392,Yuu☆Yuu☆Hakusho,TV,Manga,112,0:24:00,"['Action', 'Comedy', 'Demons', 'Supernatural', 'Martial Arts', 'Shounen']",PG-13 - Teens 13 or older,8.48,148790,117,252,306680,12216
20003,Roppou Yabure-kun,TV,Unknown,110,0:05:00,['Slice of Life'],PG-13 - Teens 13 or older,5.93,15,12711,12908,157,0
10138,Manga Hajimete Omoshiro Juku,TV,Unknown,110,0:25:00,"['Adventure', 'Kids']",G - All Ages,6.18,71,7122,11583,253,0
3137,Tsurikichi Sanpei,TV,Manga,109,0:24:00,"['Adventure', 'Sports']",G - All Ages,7.13,1059,3175,6854,2507,7
967,Hokuto no Ken,TV,Manga,109,0:25:00,"['Action', 'Drama', 'Martial Arts', 'Sci-Fi', 'Shounen']",R - 17+ (violence & profanity),7.96,20187,617,1339,68688,1587
3356,Mahoutsukai Sally,TV,Unknown,109,0:30:00,"['Magic', 'Fantasy', 'School', 'Shoujo']",G - All Ages,6.47,530,5921,7168,2168,4
3008,Time Bokan Series: Yatterman,TV,Unknown,108,0:25:00,"['Adventure', 'Comedy', 'Mecha']",G - All Ages,6.75,1569,4691,6021,3566,17
7307,Gegege no Kitarou (1985),TV,Manga,108,0:25:00,"['Comedy', 'Supernatural']",G - All Ages,6.7,227,4883,8530,1162,2
19987,Kaitou Pride,TV,Unknown,105,0:08:00,"['Kids', 'Adventure', 'Comedy']",G - All Ages,6.24,17,11480,13151,144,0
3009,Tiger Mask,TV,Manga,105,0:23:00,"['Action', 'Drama', 'Shounen', 'Sports']",PG-13 - Teens 13 or older,7.34,2343,2332,4921,5949,45
2389,Kagaku Ninja-tai Gatchaman,TV,Original,105,0:25:00,"['Action', 'Adventure', 'Sci-Fi', 'Shounen']",PG-13 - Teens 13 or older,7.06,1945,3435,4755,6439,50
3841,Chi's Sweet Home,TV,Manga,104,0:03:00,"['Comedy', 'Slice of Life']",G - All Ages,7.78,17227,922,1786,45533,387
6024,Chi's Sweet Home: Atarashii Ouchi,TV,Manga,104,0:03:00,"['Comedy', 'Kids', 'Slice of Life']",G - All Ages,7.85,7703,800,2854,20506,104
11203,Hero Hero-kun,TV,Manga,104,0:05:00,"['Adventure', 'Comedy', 'Game', 'Kids']",PG - Children,6.13,32,11179,12391,185,1
1683,Di Gi Charat Nyo,TV,Unknown,104,0:12:00,"['Comedy', 'Fantasy', 'Sci-Fi']",G - All Ages,7.19,1401,2895,5376,4720,34
32807,Xiong Chumo,TV,Original,104,0:13:00,"['Comedy', 'Kids']",PG - Children,4.42,26,13554,13505,128,0
32818,Xiong Chumo Zhi: Huanqiu Da Maoxian,TV,Original,104,0:13:00,"['Comedy', 'Kids']",PG - Children,4.38,26,13560,13678,119,0
32819,Xiong Chumo Zhi: Conglin Zongdongyuan,TV,Original,104,0:13:00,"['Comedy', 'Kids']",PG - Children,4.13,24,13556,13660,120,0
2701,Susie-chan to Marvy,TV,Unknown,104,0:15:00,"['Comedy', 'Kids']",None,6.41,27,13078,12601,170,0
5071,Croket!,TV,Manga,104,0:20:00,"['Action', 'Adventure', 'Comedy', 'Fantasy']",G - All Ages,7.09,165,3313,9883,575,4
36978,Annyeong Totobi,TV,Unknown,104,0:20:00,['Kids'],PG - Children,3.43,14,10416,14418,83,0
1550,Attack No.1,TV,Manga,104,0:24:00,"['Drama', 'Shoujo', 'Sports']",PG-13 - Teens 13 or older,6.83,2092,4268,5134,5304,24
8786,Inakappe Taishou,TV,Unknown,104,0:24:00,"['Comedy', 'Sports']",None,6.56,68,5530,11013,333,0
6397,Tentou Mushi no Uta,TV,Manga,104,0:25:00,"['Drama', 'Slice of Life']",G - All Ages,6.48,119,5882,10590,406,2
19875,Robotan,TV,Unknown,104,0:25:00,"['Comedy', 'Kids']",G - All Ages,6.71,48,12697,12116,205,0
3077,Warau Salesman,TV,Manga,103,0:10:00,"['Psychological', 'Supernatural', 'Drama', 'Seinen']",R+ - Mild Nudity,6.65,326,5140,6899,2452,6
11268,Ganso Tensai Bakabon,TV,Unknown,103,0:14:00,"['Slice of Life', 'Comedy']",G - All Ages,6.47,107,5916,10199,498,1
1482,D.Gray-man,TV,Manga,103,0:23:00,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Demons', 'Shounen']",PG-13 - Teens 13 or older,8.14,180495,381,120,452782,12542
5618,Dokonjou Gaeru,TV,Manga,103,0:25:00,"['Slice of Life', 'Comedy', 'Shounen']",G - All Ages,6.64,102,5158,9315,780,3
16530,Ojamanga Yamada-kun,TV,Unknown,103,0:25:00,"['Comedy', 'Slice of Life']",None,6.88,56,4105,10709,387,3
16908,Ganbare! Oden-kun,TV,Picture book,102,0:03:00,['Comedy'],G - All Ages,5.88,17,10949,12517,177,2
1486,Kodomo no Omocha (TV),TV,Manga,102,0:22:00,"['Comedy', 'Drama', 'Romance', 'Shoujo']",PG-13 - Teens 13 or older,8.15,14516,378,2042,37120,911
738,MÄR,TV,Manga,102,0:24:00,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen']",PG-13 - Teens 13 or older,7.37,13677,2190,2050,36819,245
22043,Fairy Tail (2014),TV,Manga,102,0:24:00,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen']",PG-13 - Teens 13 or older,8.08,215749,467,115,457433,10209
10137,Manga Naruhodo Monogatari,TV,Unknown,102,0:25:00,"['Adventure', 'Kids']",G - All Ages,5.89,36,11940,12365,187,1
170,Slam Dunk,TV,Manga,101,0:23:00,"['Comedy', 'Sports', 'Drama', 'School', 'Shounen']",PG-13 - Teens 13 or older,8.54,60029,92,751,128264,3750
1065,Touch,TV,Manga,101,0:25:00,"['Drama', 'Romance', 'School', 'Shounen', 'Slice of Life', 'Sports']",PG-13 - Teens 13 or older,8.1,5697,449,2958,19050,359
8195,Guru Guru Town Hanamaru-kun,TV,Original,101,0:25:00,['Kids'],G - All Ages,6.56,48,11049,11838,225,0
18937,Hakken Taiken Daisuki! Shimajirou,TV,Original,101,0:25:00,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Magic']",G - All Ages,6.36,39,11070,12263,193,0
18939,Shimajirou Hesoka,TV,Original,101,0:25:00,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Magic']",G - All Ages,6.37,30,12857,12649,170,0
32977,Aggressive Retsuko,TV,Original,100,0:01:00,"['Comedy', 'Music', 'Slice of Life']",PG-13 - Teens 13 or older,7.69,8112,1124,2327,29802,165
20009,Doubutsu Mura Monogatari,TV,Unknown,100,0:05:00,['Kids'],PG - Children,5.96,26,10807,12392,185,0
